STU_ID,P1TYPEPS,P1HIDEG2,S2TYPEPS2013,S3REPUTATION,X1PAR2EDU,X3TCREDAPIB,X1MOMEDU,X2PAR2EDU,X3TCREDAPMTH,X1DADEDU,P1HIDEG1,X3TAGPAWGT,X1PAR1EDU,S2FR4Y,X1SESQ5,X1SESQ5_U,X1PAREDU,X2DADEDU,X3THIMATH,X3TCREDGEN,X2MOMEDU,X2X1TXMSCR,X3WORK,X3THILANG,X2SESQ5_U,X3CLGANDWORK,X2TXMTH1,S2FR2YPUB,S3WORK,X2PAREDU,X3T1CREDCALC,X3THISCI,X2TXMTSCOR,X2TXMTH,X2REQLEVEL,X2TXMTH4,X2TXMSCR,X2TXMTH2,X1TXMSCR,S3CLGAPPNUM,X2TXMTH5,X2SESQ5,S3SOCIALLIFE,S2ANYAP,X1TXMTSCOR,S2PSATNUM,S3FOCUS,X3TCREDAPSS,X2PAR1EDU,X1TXMPROF4,X2TXMTH3,A2HIGHERED,X3TCREDAPENG,X3THIPHY,X3TCREDAPSCI,X2TXMPROF5,P1INCOMECAT,A1UNPREP,X2TXMPROF6,X1PAR2OCC2,X1FAMINCOME,S3CHOICEAPPCNTRL,A2PRNTINV,X3TCREDADV,S3CLGCNTRL,N1INVOLVEMNT,X3TGPAWGT,X3T1CREDPHYS,X2TXMPROF4,X3TCREDLANG,C2PCTAP,S2FRCLGEXAM,S2CANTAFFORD,S1PSAT,X1TXMPROF5,S2DEGREE2013,X1TXMPROF3,S2IMPACTIVITY,S2SUREBA,M1INVOLVEMNT,X3TCREDHON,X1TXMQUINT,undermatched
12661,3,7,3,1,7,2.0,3,7,1.0,7,3,4.0,3,3,5,5,7,7,13,17.0,4,79.5781,2,8,5,2,2.2471,1,2,7,1,2,64.9978,2.2471,4,2.2471,93.3912,2.2471,57.5577,5,2.2471,5,2,1,65.5899,1,1,0.0,4,0.7479,2.2471,99,1.0,1,0.0,0.9015,12,2,0.1375,29,12,1,1,2.0,1,1,4.0,1,0.9476,4.0,15,4,4,3,0.2484,3,0.9907,1,2,1,6.0,5,0
12680,3,4,3,1,4,7.0,4,5,1.0,4,4,4.5,4,4,5,5,4,5,13,20.5,5,83.0163,2,6,5,2,2.9369,0,2,5,1,5,71.0811,2.9369,4,2.9369,102.665,2.9369,59.8106,7,2.9369,5,1,1,67.6343,1,1,2.0,5,0.8494,2.9369,100,2.0,1,2.0,0.9972,8,-9,0.568,13,8,-1,1,7.0,1,1,4.0,1,0.9942,3.0,80,4,4,1,0.3447,3,0.9961,1,1,1,4.0,5,0
12710,3,3,-8,-8,3,0.0,3,-8,0.0,3,3,4.0,3,-8,5,5,3,-8,5,7.5,-8,-8.0,-8,0,-8,-8,-8.0,-8,-8,-8,0,1,-8.0,-8.0,-8,-8.0,-8.0,-8.0,55.8234,-8,-8.0,-8,-8,-8,64.0442,-8,-8,0.0,-8,0.6465,-8.0,98,0.0,0,0.0,-8.0,7,3,-8.0,11,7,-8,2,0.0,-8,2,4.0,0,-8.0,0.0,8,-8,-8,1,0.1939,-8,0.9824,-8,-8,3,0.0,5,0
12714,4,2,3,2,2,1.5,2,-7,0.0,3,3,4.5,3,4,3,3,3,4,11,12.5,0,57.742,1,3,4,1,1.3196,4,1,4,0,1,56.8189,1.3196,5,1.3196,77.6958,1.3196,42.1171,2,1.3196,3,3,1,52.3086,0,1,1.5,4,0.0925,1.3196,20,0.0,0,0.0,0.1378,3,-9,0.0278,31,3,1,-9,2.0,1,4,4.0,0,0.5235,2.0,25,2,1,2,0.059,3,0.4411,1,1,3,9.5,4,0
12724,2,-7,3,2,-7,1.5,4,2,0.0,0,4,4.0,4,1,5,5,4,2,11,23.5,5,66.0048,1,11,4,1,0.9128,3,1,5,0,2,53.2318,0.9128,5,0.9128,70.8751,0.9128,47.9966,1,0.9128,4,2,1,57.2186,2,8,0.5,5,0.207,0.9128,80,0.0,0,0.0,0.0566,5,2,0.0208,-7,5,1,2,6.0,1,2,4.0,0,0.2377,3.5,50,4,3,1,0.0812,3,0.7997,1,1,4,0.0,4,0
12730,3,4,3,1,4,0.0,4,5,0.0,2,2,4.0,2,3,4,5,4,2,12,28.0,5,60.2569,3,5,4,5,2.0885,1,3,5,1,1,63.5997,2.0885,5,2.0885,90.9431,2.0885,43.923,3,2.0885,4,1,3,53.7779,2,1,0.0,2,0.1139,2.0885,85,0.0,1,0.0,0.8067,7,2,0.0955,29,7,1,1,0.0,1,2,4.0,1,0.9175,3.0,-7,4,4,3,0.0634,3,0.5557,2,1,-8,0.0,4,0
12732,3,3,3,1,3,3.0,2,-7,0.0,3,2,4.0,2,2,2,2,3,0,7,21.0,2,60.646,1,5,1,1,1.264,5,1,2,0,3,56.3287,1.264,5,1.264,76.7528,1.264,44.1995,2,1.264,2,1,1,54.0071,0,1,1.0,2,0.118,1.264,20,2.0,0,0.0,0.1183,4,4,0.0264,51,4,2,3,6.0,2,4,4.0,0,0.4806,3.0,20,2,3,1,0.0643,3,0.5739,2,1,4,1.0,4,0
12736,4,1,1,2,1,5.0,1,1,2.0,2,2,4.5,2,3,1,1,2,2,13,14.0,1,67.9207,3,8,2,5,1.4838,1,3,2,1,5,58.2668,1.4838,4,1.4838,80.5185,1.4838,49.3629,3,1.4838,2,2,1,58.3941,1,8,1.0,2,0.2593,1.4838,33,1.0,5,1.0,0.2227,4,-8,0.0333,35,4,2,-7,6.0,2,-8,4.5,1,0.6446,3.0,-6,4,3,1,0.091,4,0.8592,1,2,-8,8.0,4,1
12737,3,4,3,1,4,1.0,4,5,0.0,4,4,4.0,4,4,5,5,4,5,12,28.5,5,58.284,3,7,5,5,1.458,0,3,5,1,1,58.0393,1.458,4,1.458,80.0711,1.458,42.5096,5,1.458,5,3,1,52.6234,2,1,1.0,5,0.0965,1.458,75,0.0,1,0.0,0.2063,13,3,0.0323,19,13,2,3,2.0,2,3,4.0,1,0.6265,4.0,25,1,4,1,0.0598,3,0.4651,1,2,2,1.0,4,0
12738,3,7,3,1,7,5.0,4,7,1.0,7,4,4.0,4,3,5,5,7,7,13,20.0,5,79.3334,2,5,5,2,1.1735,1,2,7,1,3,55.5304,1.1735,5,1.1735,75.2278,1.1735,57.3932,4,1.1735,5,3,1,65.4425,3,1,2.0,5,0.7391,1.1735,58,2.0,3,0.0,0.0939,-9,1,0.0245,29,11,1,-7,7.0,1,1,4.0,1,0.4111,3.0,-6,4,4,1,0.2426,3,0.9901,1,1,1,7.0,5,0
12742,4,3,3,1,3,0.0,4,4,0.0,3,4,4.0,4,2,5,5,4,4,12,24.5,5,79.1137,3,3,5,5,2.4928,1,3,5,1,3,67.1644,2.4928,4,2.4928,96.8925,2.4928,57.2451,3,2.4928,5,1,2,65.31,1,1,0.0,5,0.731,2.4928,80,0.0,0,0.0,0.9701,5,2,0.2445,11,5,1,3,1.5,1,4,4.0,0,0.9752,2.0,-7,1,4,1,0.2374,4,0.9895,2,1,3,0.0,5,0
12753,4,4,4,1,4,4.0,4,5,2.0,4,4,4.75,4,5,5,4,4,6,13,13.0,5,81.1736,1,8,5,1,1.4219,5,1,6,1,5,57.7214,1.4219,5,1.4219,79.4483,1.4219,58.6168,3,1.4219,5,2,1,66.5443,2,8,0.0,6,0.8002,1.4219,89,0.0,0,2.0,0.1853,5,1,0.0309,41,5,1,2,5.0,1,-8,4.5,0,0.6006,2.0,40,5,3,2,0.2899,4,0.9938,2,2,4,13.0,5,1
12757,3,2,3,2,2,0.0,3,2,0.0,2,3,4.0,3,1,3,3,3,2,12,24.5,4,54.0345,2,3,4,2,2.2114,2,2,4,1,2,64.6836,2.2114,4,2.2114,92.8557,2.2114,39.364,1,2.2114,4,2,2,50.1928,2,1,0.0,4,0.0724,2.2114,60,0.0,0,0.0,0.8844,4,3,0.1265,47,4,1,3,0.0,1,4,4.0,0,0.9419,2.0,15,2,2,1,0.0545,3,0.2968,1,2,4,3.0,3,1
12769,3,4,3,1,4,7.0,4,5,1.0,4,4,4.5,4,4,5,5,4,5,13,8.0,5,81.3187,2,8,5,2,1.5642,0,2,5,1,5,58.9762,1.5642,5,1.5642,81.9231,1.5642,58.712,8,1.5642,5,2,1,66.6306,2,1,2.0,5,0.8045,1.5642,60,2.0,1,2.0,0.2823,5,3,0.0369,15,5,2,1,8.0,2,2,4.5,1,0.698,4.0,3,4,4,1,0.2939,3,0.994,1,1,1,11.0,5,0
12792,-8,-8,3,-8,-8,13.0,-8,4,2.0,-8,-8,4.5,-8,5,3,3,-8,4,11,10.5,2,71.2726,-8,11,1,-8,1.208,5,-8,4,0,5,55.8346,1.208,5,1.208,75.8076,1.208,51.76,-8,1.208,1,-8,2,60.4739,2,-8,4.0,2,0.383,1.208,30,2.0,0,2.0,0.1022,-8,4,0.0252,-8,-8,-8,3,7.0,-8,-8,4.5,0,0.4374,3.5,-8,3,-9,1,0.1158,3,0.9303,2,-9,-8,9.0,5,1
12796,4,7,3,1,7,8.0,7,7,2.0,7,7,4.5,7,4,5,5,7,7,13,14.0,7,97.2577,3,6,5,5,3.4072,0,3,7,1,5,75.2277,3.4072,5,3.4072,108.171,3.4072,67.8462,14,3.4072,5,2,1,76.9065,1,1,2.0,7,0.9906,3.4072,96,1.0,5,3.0,0.9998,6,1,0.868,19,6,2,1,0.0,2,1,4.5,1,0.9988,3.0,60,4,3,1,0.8802,3,0.9999,1,1,-8,14.5,5,1
12800,3,5,3,-8,5,4.0,4,6,1.0,5,4,4.0,4,3,5,5,5,0,13,19.0,5,75.2761,-8,7,5,-8,2.7805,1,-8,6,1,5,69.7015,2.7805,5,2.7805,100.693,2.7805,54.5993,-8,2.7805,5,-8,1,62.9622,1,-8,1.0,5,0.5668,2.7805,98,0.0,1,2.0,0.9934,6,-9,0.4421,11,6,-8,2,4.0,-8,-9,4.0,1,0.9902,4.0,35,4,4,0,0.164,3,0.9729,1,2,3,5.5,5,0
12802,2,2,-8,1,2,0.0,2,2,0.0,2,2,4.0,2,-8,4,4,2,2,12,26.0,2,-8.0,2,8,4,2,-8.0,-8,2,2,1,2,-8.0,-8.0,-8,-8.0,-8.0,-8.0,54.4881,6,-8.0,4,3,-8,62.8642,-8,1,0.0,2,0.5593,-8.0,67,0.0,1,0.0,-8.0,-9,1,-8.0,11,7,2,3,5.0,2,2,4.0,1,-8.0,4.0,1,-8,-8,1,0.1616,-8,0.9718,-8,-8,2,0.0,5,0
12809,3,2,3,1,2,2.0,2,2,0.0,2,2,4.0,2,2,3,2,2,2,9,20.5,2,83.5429,2,3,2,2,1.345,1,2,2,0,1,57.0426,1.345,5,1.345,78.1282,1.345,60.1459,1,1.345,2,1,1,67.9442,1,1,2.0,2,0.8615,1.345,71,0.0,1,0.0,0.1481,8,2,0.0285,47,8,1,2,3.0,1,3,4.0,1,0.543,2.0,8,3,3,3,0.3617,2,0.9966,1,1,-8,3.0,5,0
12812,3,-7,3,1,-7,3.0,3,-7,2.0,0,3,4.5,3,1,4,4,3,0,10,17.0,4,63.9326,3,3,3,5,1.0592,2,3,4,0,3,54.5228,1.0592,5,1.0592,73.3161,1.0592,46.5261,4,1.0592,3,1,1,55.9635,1,1,1.0,4,0.164,1.0592,50,0.0,3,0.0,0.073,3,-9,0.0226,-7,3,1,2,0.5,1,3,4.5,1,0.3284,2.0,-7,3,1,3,0.0732,3,0.7206,1,1,1,7.5,4,0
12826,3,4,3,1,4,9.0,4,-7,1.0,4,4,4.5,4,3,4,5,4,0,10,8.5,5,88.9519,1,11,3,1,1.8996,1,1,5,0,5,61.9334,1.8996,5,1.8996,87.805,1.8996,63.4595,1,1.8996,2,3,1,71.1714,1,1,2.0,5,0.9449,1.8996,63,2.0,0,3.0,0.6299,4,4,0.0643,11,4,2,-7,9.0,2,-8,4.5,0,0.8628,4.0,-6,4,3,1,0.5656,2,0.9991,2,1,-8,9.5,5,0
12867,3,5,3,1,5,4.0,5,-7,1.0,5,5,4.0,5,3,5,5,5,6,13,20.0,0,75.9687,2,7,4,2,2.428,1,2,6,1,5,66.5933,2.428,5,2.428,95.9977,2.428,55.084,3,2.428,4,1,1,63.3898,1,1,1.0,6,0.5988,2.428,80,1.0,1,1.0,0.9586,6,-8,0.2106,25,6,2,3,1.0,2,2,4.0,1,0.9697,4.0,40,4,4,2,0.1751,2,0.9771,2,1,-8,7.0,5,0
12892,3,7,3,1,7,10.0,7,4,2.0,7,7,4.5,7,3,5,5,7,7,13,10.0,0,93.2925,2,6,4,2,3.392,1,2,7,1,5,75.0937,3.392,4,3.392,108.008,3.392,65.926,5,3.392,4,3,1,74.0091,2,1,2.0,7,0.9767,3.392,80,3.0,0,2.0,0.9998,13,2,0.8616,29,13,1,2,5.0,1,2,4.5,0,0.9988,3.0,35,3,4,1,0.7462,3,0.9997,1,1,2,17.0,5,0
12908,3,4,3,1,4,0.0,4,5,0.0,4,4,4.0,4,3,5,5,4,5,7,21.0,5,63.4987,3,9,5,5,2.0362,1,3,5,0,1,63.1378,2.0362,5,2.0362,90.0963,2.0362,46.219,6,2.0362,5,3,2,55.7029,1,1,0.0,5,0.1566,2.0362,78,0.0,1,0.0,0.7642,4,-9,0.0852,27,4,2,3,0.0,1,4,4.0,0,0.9046,4.0,-7,3,2,1,0.0718,3,0.7024,1,1,-8,5.0,4,0
12931,-8,-8,3,1,-8,1.0,-8,5,0.0,-8,-8,4.5,-8,4,-8,-8,-8,5,12,19.0,5,-9.0,2,5,5,2,3.421,0,2,5,0,1,75.3494,3.421,5,3.421,108.317,3.421,-8.0,5,3.421,5,1,1,-8.0,2,1,1.0,5,-8.0,3.421,100,0.0,1,0.0,0.9998,-8,2,0.8736,-8,-8,2,-7,3.5,2,1,4.0,0,0.9989,4.0,-6,4,4,-8,-8.0,3,-8.0,1,1,2,4.0,-8,0
12934,-8,-8,3,2,-8,13.0,-8,-7,1.0,-8,-8,4.5,-8,3,-8,-8,-8,0,13,8.0,2,-9.0,2,11,3,5,2.7623,1,2,2,1,5,69.5411,2.7623,5,2.7623,100.46,2.7623,-8.0,5,2.7623,4,2,1,-8.0,2,1,5.0,2,-8.0,2.7623,-8,2.0,0,2.0,0.9928,-8,-9,0.4279,-8,-8,1,-8,17.0,1,3,4.5,0,0.9896,3.5,45,4,2,-8,-8.0,3,-8.0,2,2,2,0.0,-8,0
12966,3,3,-8,1,3,2.0,5,4,0.0,3,5,4.5,5,-8,5,5,5,4,6,15.5,6,-8.0,1,3,5,1,-8.0,-8,1,6,0,5,-8.0,-8.0,-8,-8.0,-8.0,-8.0,44.0606,10,-8.0,5,1,-8,53.8918,-8,1,1.0,6,0.1159,-8.0,30,0.0,5,1.0,-8.0,6,3,-8.0,33,6,2,4,2.0,2,3,4.0,1,-8.0,2.0,5,-8,-8,1,0.0638,-8,0.5647,-8,-8,4,11.0,4,0
12968,4,5,3,1,5,0.0,4,6,0.0,5,4,4.0,4,3,5,5,5,6,12,16.5,5,61.8915,2,6,5,2,1.9542,5,2,6,1,3,62.4153,1.9542,4,1.9542,88.7349,1.9542,45.0822,3,1.9542,5,2,2,54.744,1,1,0.0,5,0.1328,1.9542,95,0.0,1,0.0,0.6871,10,1,0.0717,15,10,1,2,5.5,1,1,4.0,1,0.881,2.0,28,4,4,1,0.0672,3,0.6313,2,2,2,0.0,4,0
12982,3,2,3,-8,2,0.5,5,2,0.0,2,5,4.0,5,3,5,5,5,2,8,13.0,6,71.472,-8,3,5,-8,1.4073,1,-8,6,0,1,57.5919,1.4073,4,1.4073,79.1955,1.4073,51.9024,-8,1.4073,5,-8,1,60.598,2,-8,0.5,6,0.3915,1.4073,-8,0.0,0,0.0,0.1775,5,2,0.0304,33,5,-8,-8,4.0,-8,2,4.0,0,0.5898,1.0,-6,1,4,2,0.1176,4,0.9334,1,1,2,4.0,5,1
13007,-8,-8,3,-8,-8,2.0,-8,1,0.0,-8,-8,4.0,-8,2,-8,-8,-8,1,8,17.0,6,-9.0,-8,12,4,-8,1.1777,5,-8,6,0,2,55.5674,1.1777,4,1.1777,75.2982,1.1777,-8.0,-8,1.1777,5,-8,2,-8.0,1,-8,1.0,6,-8.0,1.1777,92,0.0,0,0.0,0.0949,-8,1,0.0246,-8,-8,-8,1,6.0,-8,-8,4.0,0,0.4143,4.0,35,2,3,-8,-8.0,3,-8.0,1,1,-9,1.0,-8,0
13011,4,1,4,1,1,2.0,1,1,0.0,1,1,4.0,1,5,1,1,1,1,12,22.5,1,56.4658,3,2,1,5,1.8874,5,3,1,1,5,61.8258,1.8874,3,1.8874,87.5952,1.8874,41.1836,8,1.8874,2,1,1,51.5724,2,1,0.0,1,0.0843,1.8874,-8,0.0,0,2.0,0.6167,3,-9,0.0628,39,3,1,-8,3.0,1,4,4.0,0,0.8584,1.0,20,4,-9,1,0.0572,4,0.3871,2,2,4,3.0,3,1
13021,4,4,3,-8,4,2.0,4,5,1.0,4,4,4.5,4,4,4,4,4,5,13,17.0,5,85.7528,-8,8,4,-8,2.5601,0,-8,5,1,5,67.758,2.5601,4,2.5601,97.8052,2.5601,61.5271,-8,2.5601,5,-8,1,69.2451,2,-8,0.0,5,0.9035,2.5601,60,0.0,1,1.0,0.9789,2,3,0.2843,17,2,-8,3,0.0,-8,4,4.0,1,0.98,4.0,10,2,3,1,0.4391,4,0.998,2,1,2,10.0,5,0
13024,3,4,3,1,4,7.5,2,5,1.0,4,2,4.5,2,2,2,2,4,5,13,10.0,2,89.4879,3,12,4,5,2.4659,2,3,5,1,5,66.9277,2.4659,4,2.4659,96.5236,2.4659,63.7756,4,2.4659,3,2,1,71.5047,2,1,1.5,2,0.9501,2.4659,86,2.0,1,2.0,0.9658,2,2,0.23,41,2,2,-7,9.5,2,-8,4.5,1,0.973,4.0,-6,4,3,1,0.5879,3,0.9993,1,1,-9,10.5,5,0
13031,3,2,3,1,2,8.0,2,2,2.0,5,5,4.5,5,4,4,3,5,6,13,18.0,2,83.95,2,4,4,2,2.362,0,2,6,1,5,66.0108,2.362,4,2.362,95.066,2.362,60.4035,4,2.362,4,1,1,68.1837,2,1,2.0,6,0.8702,2.362,65,1.0,5,3.0,0.9426,10,3,0.1804,39,10,2,3,16.0,1,3,4.0,1,0.9629,2.0,10,4,4,2,0.3752,3,0.9969,1,1,2,1.0,5,0
13034,3,4,3,1,4,7.0,2,5,1.5,4,2,4.0,2,5,5,5,4,5,13,18.0,2,72.0153,1,0,5,1,1.9352,3,1,5,1,5,62.2474,1.9352,4,1.9352,88.4127,1.9352,52.2901,1,1.9352,5,2,1,60.9365,1,1,3.5,2,0.4153,1.9352,70,1.5,0,1.0,0.6676,4,2,0.069,13,4,1,4,6.0,1,-8,4.0,0,0.8749,2.5,30,4,3,3,0.123,3,0.9411,2,1,3,0.0,5,0
13038,3,7,3,-7,7,6.5,5,7,1.0,7,5,4.5,5,4,5,5,7,7,13,9.0,6,54.6596,2,11,5,3,2.6856,0,2,7,1,5,68.8649,2.6856,5,2.6856,99.4671,2.6856,39.8372,1,2.6856,5,-7,1,50.5444,3,2,1.5,6,0.0751,2.6856,100,1.0,1,1.0,0.9891,11,-8,0.3698,29,11,2,1,6.5,-7,2,4.5,1,0.9866,4.0,90,4,3,1,0.0552,3,0.3183,1,1,1,10.0,3,0
13099,3,3,3,1,3,0.0,4,4,0.0,3,4,4.0,4,4,4,4,4,4,11,22.0,5,84.6007,3,5,5,5,2.314,0,3,5,0,1,65.5876,2.314,4,2.314,94.3754,2.314,60.8122,5,2.314,4,3,2,68.5662,1,1,0.0,5,0.8832,2.314,80,0.0,1,0.0,0.9278,6,3,0.161,11,6,2,2,2.5,1,-8,4.0,1,0.9571,2.0,-9,4,3,3,0.3975,3,0.9974,2,1,-8,0.0,5,0
13109,3,5,3,-4,5,12.0,5,6,1.0,4,4,4.5,4,4,5,5,5,5,10,8.5,6,56.3466,2,12,5,2,0.6079,0,2,6,0,5,50.165,0.565,5,0.5417,65.0136,-0.0999,41.0957,-4,0.4486,5,-4,1,51.504,1,1,3.0,5,0.0836,1.3268,70,2.0,0,2.0,0.0399,5,-9,0.0183,23,5,-4,-7,11.0,1,1,4.5,0,0.1071,3.0,-6,4,2,0,0.0571,3,0.3822,2,1,1,6.5,3,0
13136,3,-7,3,1,-7,1.0,5,6,1.0,0,5,4.0,5,2,4,4,5,6,10,31.0,6,74.6609,2,7,5,2,2.1888,1,2,6,0,2,64.484,2.1888,4,2.1888,92.5113,2.1888,54.1668,1,2.1888,5,1,2,62.5814,1,1,0.0,6,0.5379,2.1888,80,0.0,1,0.0,0.8724,5,2,0.12,-7,5,1,-9,1.0,1,2,4.0,1,0.9379,4.0,20,2,4,3,0.1549,2,0.9685,2,3,2,0.5,5,0
13176,3,4,3,1,4,2.0,4,5,0.0,4,4,4.0,4,3,5,5,4,5,6,29.0,5,58.3884,2,0,5,2,0.7706,1,2,5,0,2,51.9776,0.7706,4,0.7706,68.4969,0.7706,42.585,3,0.7706,5,1,1,52.6841,2,1,1.0,5,0.0973,0.7706,99,1.0,0,0.0,0.0472,5,2,0.0196,29,5,2,2,2.0,2,-8,4.0,0,0.1705,0.0,30,3,3,1,0.06,4,0.4698,1,1,1,3.0,4,0
13178,3,-9,3,1,2,1.0,2,2,0.0,2,-9,4.0,2,3,3,3,2,2,7,27.0,2,61.7319,2,3,2,2,2.3652,1,2,2,0,1,66.0394,2.3652,4,2.3652,95.1123,2.3652,44.9692,1,2.3652,2,3,1,54.6493,1,1,0.0,2,0.1308,2.3652,75,1.0,0,0.0,0.9435,5,3,0.1818,49,5,1,2,2.5,1,3,4.0,0,0.9632,2.0,40,2,2,2,0.0668,3,0.6241,2,1,2,0.0,4,0
13179,-8,-8,3,4,-8,13.0,-8,5,3.0,-8,-8,4.5,-8,3,5,5,-8,5,13,5.0,2,80.8863,3,11,2,5,2.826,1,3,5,1,5,70.1031,2.826,4,2.826,101.273,2.826,58.4278,6,2.826,2,2,1,66.3733,2,1,5.0,2,0.7914,2.826,76,3.0,5,4.0,0.9949,-8,4,0.4784,-8,-8,1,4,17.0,1,3,4.5,1,0.9916,4.0,12,3,4,1,0.282,3,0.9933,1,1,3,1.0,5,1
13189,3,7,3,1,7,8.5,7,7,1.0,7,7,4.75,7,4,5,5,7,7,13,4.0,7,86.8031,2,8,5,2,3.1721,0,2,7,1,5,73.1546,3.1721,5,3.1721,105.514,3.1721,62.1699,10,3.1721,5,3,1,69.8686,2,1,4.0,7,0.9192,3.1721,98,1.0,5,2.5,0.9992,13,1,0.7426,11,13,2,1,9.5,1,1,4.5,1,0.9974,4.0,55,3,4,1,0.479,3,0.9985,2,1,1,18.0,5,0
13190,3,2,3,1,2,2.0,4,2,1.0,2,4,4.5,4,3,4,4,4,2,13,16.5,5,79.2077,1,8,4,1,1.4695,5,1,5,1,3,58.1411,1.4695,4,1.4695,80.2711,1.4695,57.3085,2,1.4695,4,2,2,65.3667,1,1,0.0,5,0.7345,1.4695,71,1.0,1,0.0,0.2135,3,-9,0.0327,53,3,2,3,2.0,2,-9,4.5,1,0.6347,4.0,20,3,2,3,0.2396,3,0.9898,2,1,-8,10.0,5,0
13238,4,5,4,1,5,3.0,4,6,1.0,5,4,4.5,4,5,5,5,5,6,13,15.0,5,72.2646,3,4,5,5,2.0165,5,3,6,1,1,62.9642,2.0165,4,2.0165,89.7731,2.0165,52.4678,3,2.0165,5,2,1,61.0917,3,1,2.0,5,0.4264,2.0165,90,0.0,1,0.0,0.7468,7,2,0.0816,41,7,1,2,4.0,1,2,4.5,1,0.8993,2.0,23,4,3,1,0.1255,-9,0.9444,-9,1,-8,12.0,5,0
13241,3,2,3,2,2,3.0,4,2,0.0,2,4,4.5,4,3,4,4,4,2,7,10.0,5,50.4958,1,5,4,1,0.991,1,1,5,0,2,53.9216,0.991,5,0.991,72.1792,0.991,36.6183,1,0.991,4,3,1,48.2396,2,1,2.0,5,0.0607,0.991,99,1.0,0,0.0,0.0642,5,1,0.0217,11,5,2,1,3.0,2,-8,4.5,0,0.2836,2.0,33,2,1,1,0.0518,3,0.1985,2,1,-8,6.0,3,0
13256,1,2,3,2,2,0.0,2,2,0.0,2,2,3.5,2,3,3,2,2,2,9,27.0,2,65.2174,1,3,2,1,0.0505,5,1,2,0,2,47.3471,0.2455,4,0.7619,59.4407,0.6817,47.437,2,0.2195,3,3,2,56.7396,0,8,0.0,2,0.1891,-0.4861,80,0.0,0,0.0,0.0351,6,2,0.0172,49,6,1,2,1.0,1,2,4.0,0,0.06,2.0,50,5,2,2,0.0779,3,0.7713,2,1,3,0.0,4,1
13265,3,5,3,1,5,12.0,3,6,1.0,5,3,4.5,3,3,5,5,5,6,13,8.5,5,81.0056,2,10,5,5,2.8737,1,2,6,1,5,70.5234,2.8737,5,2.8737,101.875,2.8737,58.5064,10,2.8737,5,3,1,66.4443,2,1,5.0,5,0.7951,2.8737,95,2.0,5,3.0,0.996,8,1,0.5169,51,8,2,2,13.0,1,-8,4.5,1,0.9928,4.0,25,4,4,1,0.2852,3,0.9935,1,1,-8,6.0,5,0
13278,3,-7,3,1,-7,8.5,0,2,2.0,4,4,4.5,4,4,4,4,4,5,13,13.0,2,93.6048,3,11,4,5,3.1956,0,3,5,1,5,73.362,3.1956,5,3.1956,105.791,3.1956,66.0921,16,3.1956,4,2,1,74.2269,2,1,2.0,5,0.9782,3.1956,100,1.5,5,1.0,0.9993,3,1,0.7577,-7,3,2,1,8.5,2,1,4.5,1,0.9976,4.0,50,4,3,1,0.7585,3,0.9998,2,1,4,6.0,5,0
13294,3,5,3,1,5,9.0,7,6,1.0,5,7,4.5,7,4,5,5,7,6,13,9.0,7,89.1363,2,12,5,2,2.8437,0,2,7,1,5,68.5975,2.6553,1,3.4669,99.07,2.5572,63.5685,12,2.3692,5,2,1,71.2856,1,1,2.0,7,0.9467,2.0394,72,1.0,5,4.0,0.9872,11,1,0.3479,29,11,2,2,9.5,1,-8,4.5,1,0.9852,5.0,38,4,3,1,0.5732,3,0.9992,1,1,-8,13.5,5,0
13325,3,3,3,1,3,3.0,3,4,1.0,3,3,4.0,3,2,3,3,3,4,13,21.0,4,65.9869,2,5,5,2,2.4631,1,2,4,1,3,66.903,2.4631,5,2.4631,96.485,2.4631,47.9839,1,2.4631,4,3,1,57.2077,1,1,1.0,4,0.2065,2.4631,80,1.0,3,0.0,0.9653,6,2,0.2285,41,6,1,3,4.0,1,1,4.0,1,0.9728,3.0,80,2,3,1,0.0812,2,0.7991,1,2,3,0.0,4,0
13326,4,7,3,1,7,5.0,4,7,0.0,7,4,4.5,4,4,5,5,7,7,11,10.0,5,63.5499,2,8,5,2,1.3661,0,2,7,0,5,57.2293,1.3661,4,1.3661,78.49,1.3661,46.2552,3,1.3661,5,2,1,55.7336,1,1,0.0,5,0.1574,1.3661,99,2.0,0,2.0,0.1574,8,2,0.0291,29,8,1,1,6.0,1,1,4.5,0,0.559,4.0,25,4,4,1,0.0719,4,0.7046,2,2,1,12.0,4,1
13331,3,3,3,1,3,2.0,4,4,0.0,3,4,4.0,4,3,5,5,4,4,12,17.5,5,77.4592,2,6,5,5,1.5419,1,2,5,1,5,58.7789,1.5419,4,1.5419,81.531,1.5419,56.1171,1,1.5419,5,3,1,64.3048,2,1,0.0,5,0.6649,1.5419,45,1.0,0,1.0,0.2645,5,3,0.0358,53,5,1,2,8.0,1,2,4.0,0,0.6837,3.0,23,4,3,1,0.202,3,0.9842,2,1,3,0.0,5,1
